transaction_id,customer_id,transaction_date,transaction_time,merchant,transaction_amount,location,payment_method,account_age_days,fraud_flag,large_amount_flag,transaction_hour,odd_hour_flag,round_amount_flag,transaction_datetime,customer_avg_amount,amount_vs_average,spending_deviation_flag,minutes_since_previous,velocity_flag,new_burst,burst_id,burst_size,burst_flag,burst_total_amount,high_value_burst_flag,risk_score,risk_level,predicted_flag
T006890,C0061,2026-01-03,12:24,Publix,491.54,Atlanta GA,Credit Card,1791,0,0,12,0,0,2026-01-03 12:24:00,249.965,1.966435300942132,0,1256.0,0,1,4,1,0,491.54,0,0,Low,0
T000866,C0061,2026-01-03,15:12,Publix,370.17,Savannah GA,Debit Card,158,0,0,15,0,0,2026-01-03 15:12:00,249.965,1.4808873242253915,0,168.0,0,1,5,1,0,370.17,0,0,Low,0
T003085,C0061,2026-01-05,22:08,Best Buy,12.7,Savannah GA,Credit Card,1751,0,0,22,0,0,2026-01-05 22:08:00,249.965,0.050807112995819415,0,3296.0,0,1,6,1,0,12.7,0,0,Low,0
T007228,C0061,2026-01-06,08:02,Publix,13.51,Savannah GA,Credit Card,1670,0,0,8,0,0,2026-01-06 08:02:00,249.965,0.0540475666593323,0,594.0,0,1,7,1,0,13.51,0,0,Low,0
T009120,C0061,2026-01-09,08:15,Starbucks,479.12,Atlanta GA,Credit Card,1223,0,0,8,0,0,2026-01-09 08:15:00,249.965,1.9167483447682676,0,4333.0,0,1,8,1,0,479.12,0,0,Low,0
T002021,C0061,2026-01-09,20:45,Walmart,324.51,Charlotte NC,Credit Card,1668,0,0,20,0,0,2026-01-09 20:45:00,249.965,1.2982217510451464,0,750.0,0,1,9,1,0,324.51,0,0,Low,0
T009028,C0061,2026-01-10,09:23,CVS,330.11,Savannah GA,Debit Card,1540,0,0,9,0,0,2026-01-10 09:23:00,249.965,1.320624887484248,0,758.0,0,1,10,1,0,330.11,0,0,Low,0
T005378,C0061,2026-01-13,08:42,PetSmart,376.82,Charlotte NC,Credit Card,1816,0,0,8,0,0,2026-01-13 08:42:00,249.965,1.5074910487468245,0,4279.0,0,1,11,1,0,376.82,0,0,Low,0
T009722,C0061,2026-01-13,23:45,CVS,486.02,Marietta GA,Debit Card,1966,0,0,23,0,0,2026-01-13 23:45:00,249.965,1.9443522093093033,0,903.0,0,1,12,1,0,486.02,0,0,Low,0
T005640,C0061,2026-01-14,13:30,Walmart,107.56,Charlotte NC,Debit Card,54,0,0,13,0,0,2026-01-14 13:30:00,249.965,0.43030024203388473,0,825.0,0,1,13,1,0,107.56,0,0,Low,0
T004941,C0061,2026-01-14,15:29,Amazon,158.44,Jonesboro GA,Debit Card,1950,0,0,15,0,0,2026-01-14 15:29:00,249.965,0.6338487388234353,0,119.0,0,1,14,1,0,158.44,0,0,Low,0
T005496,C0061,2026-01-15,06:50,Starbucks,80.69,Atlanta GA,Credit Card,616,0,0,6,0,0,2026-01-15 06:50:00,249.965,0.32280519272698177,0,921.0,0,1,15,1,0,80.69,0,0,Low,0
T002337,C0061,2026-01-15,10:25,Target,51.0,Marietta GA,Debit Card,129,0,0,10,0,0,2026-01-15 10:25:00,249.965,0.20402856399895986,0,215.0,0,1,16,1,0,51.0,0,0,Low,0
T004681,C0061,2026-01-15,21:46,Amazon,277.74,Jonesboro GA,Credit Card,1047,0,0,21,0,0,2026-01-15 21:46:00,249.965,1.111115556177865,0,681.0,0,1,17,1,0,277.74,0,0,Low,0
T005593,C0061,2026-01-16,08:59,Walmart,8.68,Marietta GA,Debit Card,1039,0,0,8,0,0,2026-01-16 08:59:00,249.965,0.034724861480607286,0,673.0,0,1,18,1,0,8.68,0,0,Low,0
T003683,C0061,2026-01-16,23:33,Best Buy,133.01,Jonesboro GA,Credit Card,442,0,0,23,0,0,2026-01-16 23:33:00,249.965,0.532114496029444,0,874.0,0,1,19,1,0,133.01,0,0,Low,0
T004486,C0061,2026-01-17,09:23,Home Depot,474.27,Savannah GA,Credit Card,1202,0,0,9,0,0,2026-01-17 09:23:00,249.965,1.8973456283879742,0,590.0,0,1,20,1,0,474.27,0,0,Low,0
T000658,C0061,2026-01-21,07:47,Best Buy,468.43,Charlotte NC,Debit Card,1949,0,0,7,0,0,2026-01-21 07:47:00,249.965,1.8739823575300543,0,5664.0,0,1,21,1,0,468.43,0,0,Low,0
T005389,C0061,2026-01-23,22:21,Walmart,342.82,Savannah GA,Credit Card,524,0,0,22,0,0,2026-01-23 22:21:00,249.965,1.3714720060808512,0,3754.0,0,1,22,1,0,342.82,0,0,Low,0
T002007,C0061,2026-01-24,09:23,Best Buy,64.13,Savannah GA,Debit Card,1586,0,0,9,0,0,2026-01-24 09:23:00,249.965,0.25655591782849596,0,662.0,0,1,23,1,0,64.13,0,0,Low,0
T002390,C0061,2026-01-24,12:24,Publix,415.26,Savannah GA,Credit Card,1183,0,0,12,0,0,2026-01-24 12:24:00,249.965,1.6612725781609425,0,181.0,0,1,24,1,0,415.26,0,0,Low,0
T008165,C0061,2026-01-24,18:22,Publix,202.01,Miami FL,Debit Card,1049,0,0,18,0,0,2026-01-24 18:22:00,249.965,0.8081531414398015,0,358.0,0,1,25,1,0,202.01,0,0,Low,0
T006978,C0061,2026-01-24,19:46,Target,136.74,Jonesboro GA,Credit Card,1863,0,0,19,0,0,2026-01-24 19:46:00,249.965,0.5470365851219171,0,84.0,0,1,26,1,0,136.74,0,0,Low,0
T002183,C0061,2026-01-25,22:41,PetSmart,192.15,Marietta GA,Credit Card,161,0,0,22,0,0,2026-01-25 22:41:00,249.965,0.7687076190666694,0,1615.0,0,1,27,1,0,192.15,0,0,Low,0
T000144,C0061,2026-01-29,08:40,Walmart,458.05,Miami FL,Debit Card,1717,0,0,8,0,0,2026-01-29 08:40:00,249.965,1.8324565439161482,0,4919.0,0,1,28,1,0,458.05,0,0,Low,0
T000051,C0061,2026-01-30,13:01,Amazon,178.08,Marietta GA,Debit Card,1381,0,0,13,0,0,2026-01-30 13:01:00,249.965,0.7124197387634269,0,1701.0,0,1,29,1,0,178.08,0,0,Low,0
T008418,C0061,2026-01-31,17:15,Amazon,45.13,Savannah GA,Debit Card,1791,0,0,17,0,0,2026-01-31 17:15:00,249.965,0.18054527633868742,0,1694.0,0,1,30,1,0,45.13,0,0,Low,0
T006067,C0061,2026-01-31,19:47,Walmart,97.11,Marietta GA,Debit Card,522,0,0,19,0,0,2026-01-31 19:47:00,249.965,0.38849438921449003,0,152.0,0,1,31,1,0,97.11,0,0,Low,0
T001907,C0061,2026-02-01,12:20,Target,188.15,Atlanta GA,Debit Card,1439,0,0,12,0,0,2026-02-01 12:20:00,249.965,0.7527053787530255,0,993.0,0,1,32,1,0,188.15,0,0,Low,0
T002810,C0061,2026-02-01,19:02,Shell,178.03,Marietta GA,Debit Card,1205,0,0,19,0,0,2026-02-01 19:02:00,249.965,0.7122197107595063,0,402.0,0,1,33,1,0,178.03,0,0,Low,0
T003577,C0061,2026-02-02,09:11,Publix,381.72,Savannah GA,Credit Card,1572,0,0,9,0,0,2026-02-02 09:11:00,249.965,1.5270937931310384,0,849.0,0,1,34,1,0,381.72,0,0,Low,0
T000080,C0061,2026-02-02,17:10,Target,235.19,Miami FL,Credit Card,1270,0,0,17,0,0,2026-02-02 17:10:00,249.965,0.9408917248414778,0,479.0,0,1,35,1,0,235.19,0,0,Low,0
T001277,C0061,2026-02-02,21:23,Shell,218.3,Miami FL,Credit Card,714,0,0,21,0,0,2026-02-02 21:23:00,249.965,0.8733222651171164,0,253.0,0,1,36,1,0,218.3,0,0,Low,0
T001428,C0061,2026-02-03,08:10,Best Buy,92.87,Jonesboro GA,Credit Card,1421,0,0,8,0,0,2026-02-03 08:10:00,249.965,0.3715320144820275,0,647.0,0,1,37,1,0,92.87,0,0,Low,0
T004216,C0061,2026-02-03,20:48,Publix,168.05,Jonesboro GA,Debit Card,633,0,0,20,0,0,2026-02-03 20:48:00,249.965,0.6722941211769649,0,758.0,0,1,38,1,0,168.05,0,0,Low,0
T003229,C0061,2026-02-04,16:09,CVS,71.79,Savannah GA,Debit Card,1167,0,0,16,0,0,2026-02-04 16:09:00,249.965,0.2872002080291241,0,1161.0,0,1,39,1,0,71.79,0,0,Low,0
T003611,C0061,2026-02-04,23:23,Walmart,219.68,Savannah GA,Credit Card,1814,0,0,23,0,0,2026-02-04 23:23:00,249.965,0.8788430380253236,0,434.0,0,1,40,1,0,219.68,0,0,Low,0
T004010,C0061,2026-02-06,15:19,Best Buy,415.42,Miami FL,Debit Card,348,0,0,15,0,0,2026-02-06 15:19:00,249.965,1.6619126677734883,0,2396.0,0,1,41,1,0,415.42,0,0,Low,0
T008067,C0061,2026-02-06,21:13,Walmart,404.61,Jonesboro GA,Credit Card,1749,0,0,21,0,0,2026-02-06 21:13:00,249.965,1.6186666133258656,0,354.0,0,1,42,1,0,404.61,0,0,Low,0
T008357,C0061,2026-02-07,08:02,Starbucks,79.78,Savannah GA,Credit Card,1639,0,0,8,0,0,2026-02-07 08:02:00,249.965,0.3191646830556278,0,649.0,0,1,43,1,0,79.78,0,0,Low,0
T007891,C0061,2026-02-07,15:25,Walmart,233.18,Atlanta GA,Debit Card,70,0,0,15,0,0,2026-02-07 15:25:00,249.965,0.9328505990838718,0,443.0,0,1,44,1,0,233.18,0,0,Low,0
T009444,C0061,2026-02-07,22:24,Shell,337.05,Jonesboro GA,Credit Card,365,0,0,22,0,0,2026-02-07 22:24:00,249.965,1.34838877442842,0,419.0,0,1,45,1,0,337.05,0,0,Low,0
T009748,C0061,2026-02-08,07:27,Starbucks,94.03,Savannah GA,Debit Card,1134,0,0,7,0,0,2026-02-08 07:27:00,249.965,0.37617266417298423,0,543.0,0,1,46,1,0,94.03,0,0,Low,0
T000465,C0061,2026-02-08,15:17,Shell,172.24,Jonesboro GA,Credit Card,1756,0,0,15,0,0,2026-02-08 15:17:00,249.965,0.6890564679055068,0,470.0,0,1,47,1,0,172.24,0,0,Low,0
T005042,C0061,2026-02-09,06:24,Amazon,416.07,Jonesboro GA,Credit Card,1321,0,0,6,0,0,2026-02-09 06:24:00,249.965,1.6645130318244554,0,907.0,0,1,48,1,0,416.07,0,0,Low,0
T005754,C0061,2026-02-09,18:55,Publix,88.72,Atlanta GA,Debit Card,564,0,0,18,0,0,2026-02-09 18:55:00,249.965,0.3549296901566219,0,751.0,0,1,49,1,0,88.72,0,0,Low,0
T009885,C0061,2026-02-10,09:55,Target,302.32,Charlotte NC,Credit Card,979,0,0,9,0,0,2026-02-10 09:55:00,249.965,1.2094493229052068,0,900.0,0,1,50,1,0,302.32,0,0,Low,0
T003969,C0061,2026-02-10,17:31,Target,429.87,Jonesboro GA,Debit Card,1974,0,0,17,0,0,2026-02-10 17:31:00,249.965,1.7197207609065268,0,456.0,0,1,51,2,0,452.46,0,0,Low,0
T006354,C0061,2026-02-10,17:51,Starbucks,22.59,Marietta GA,Debit Card,1695,0,0,17,0,0,2026-02-10 17:51:00,249.965,0.09037265217130398,0,20.0,1,0,51,2,0,452.46,0,25,Low,0
T008680,C0061,2026-02-12,08:56,Starbucks,283.61,Atlanta GA,Credit Card,207,0,0,8,0,0,2026-02-12 08:56:00,249.965,1.1345988438381374,0,2345.0,0,1,52,1,0,283.61,0,0,Low,0
T000792,C0061,2026-02-12,19:22,PetSmart,289.11,Miami FL,Debit Card,1997,0,0,19,0,0,2026-02-12 19:22:00,249.965,1.1566019242693977,0,626.0,0,1,53,1,0,289.11,0,0,Low,0
T000187,C0061,2026-02-13,08:32,Home Depot,228.01,Marietta GA,Credit Card,1353,0,0,8,0,0,2026-02-13 08:32:00,249.965,0.912167703478487,0,790.0,0,1,54,1,0,228.01,0,0,Low,0
T000078,C0061,2026-02-14,13:41,Walmart,499.95,Charlotte NC,Credit Card,170,0,0,13,0,0,2026-02-14 13:41:00,249.965,2.000080011201568,0,1749.0,0,1,55,1,0,499.95,0,0,Low,0
T002936,C0061,2026-02-15,08:27,Walmart,342.71,Savannah GA,Debit Card,1299,0,0,8,0,0,2026-02-15 08:27:00,249.965,1.371031944472226,0,1126.0,0,1,56,1,0,342.71,0,0,Low,0
T007685,C0061,2026-02-15,11:35,Best Buy,110.6,Jonesboro GA,Debit Card,1190,0,0,11,0,0,2026-02-15 11:35:00,249.965,0.4424619446722541,0,188.0,0,1,57,1,0,110.6,0,0,Low,0
T009145,C0061,2026-02-16,13:12,PetSmart,420.48,Atlanta GA,Credit Card,1994,0,0,13,0,0,2026-02-16 13:12:00,249.965,1.6821555017702479,0,1537.0,0,1,58,1,0,420.48,0,0,Low,0
T002067,C0061,2026-02-16,17:42,Starbucks,149.25,Atlanta GA,Credit Card,1201,0,0,17,0,0,2026-02-16 17:42:00,249.965,0.5970835917028384,0,270.0,0,1,59,1,0,149.25,0,0,Low,0
T000631,C0061,2026-02-16,23:35,Target,133.59,Savannah GA,Debit Card,1938,0,0,23,0,0,2026-02-16 23:35:00,249.965,0.5344348208749224,0,353.0,0,1,60,1,0,133.59,0,0,Low,0
T001024,C0061,2026-02-17,19:23,Publix,47.19,Jonesboro GA,Credit Card,1319,0,0,19,0,0,2026-02-17 19:23:00,249.965,0.188786430100214,0,1188.0,0,1,61,1,0,47.19,0,0,Low,0
T007828,C0061,2026-02-18,08:52,Best Buy,99.58,Miami FL,Credit Card,1178,0,0,8,0,0,2026-02-18 08:52:00,249.965,0.39837577260816515,0,809.0,0,1,62,1,0,99.58,0,0,Low,0
T005876,C0061,2026-02-20,14:58,PetSmart,319.96,Marietta GA,Debit Card,1300,0,0,14,0,0,2026-02-20 14:58:00,249.965,1.2800192026883763,0,3246.0,0,1,63,1,0,319.96,0,0,Low,0
T009455,C0061,2026-02-26,08:24,Shell,322.05,Marietta GA,Credit Card,619,0,0,8,0,0,2026-02-26 08:24:00,249.965,1.2883803732522554,0,8246.0,0,1,64,1,0,322.05,0,0,Low,0
T007850,C0061,2026-02-26,21:33,PetSmart,311.27,Marietta GA,Credit Card,421,0,0,21,0,0,2026-02-26 21:33:00,249.965,1.245254335606985,0,789.0,0,1,65,1,0,311.27,0,0,Low,0
T005203,C0061,2026-02-27,18:53,Home Depot,173.85,Savannah GA,Credit Card,956,0,0,18,0,0,2026-02-27 18:53:00,249.965,0.6954973696317485,0,1280.0,0,1,66,1,0,173.85,0,0,Low,0
T004192,C0061,2026-02-28,16:40,Publix,138.17,Miami FL,Debit Card,501,0,0,16,0,0,2026-02-28 16:40:00,249.965,0.5527573860340447,0,1307.0,0,1,67,1,0,138.17,0,0,Low,0
T008848,C0061,2026-03-01,09:53,Walmart,154.05,Jonesboro GA,Debit Card,1020,0,0,9,0,0,2026-03-01 09:53:00,249.965,0.6162862800792112,0,1033.0,0,1,68,1,0,154.05,0,0,Low,0
T003934,C0061,2026-03-01,21:10,PetSmart,355.6,Marietta GA,Debit Card,1836,0,0,21,0,0,2026-03-01 21:10:00,249.965,1.4225991638829436,0,677.0,0,1,69,1,0,355.6,0,0,Low,0
T004024,C0061,2026-03-02,14:50,Starbucks,167.42,Marietta GA,Debit Card,141,0,0,14,0,0,2026-03-02 14:50:00,249.965,0.6697737683275659,0,1060.0,0,1,70,1,0,167.42,0,0,Low,0
T007376,C0061,2026-03-02,16:59,Walmart,397.33,Jonesboro GA,Credit Card,722,0,0,16,0,0,2026-03-02 16:59:00,249.965,1.5895425359550337,0,129.0,0,1,71,1,0,397.33,0,0,Low,0
T001172,C0061,2026-03-03,06:48,PetSmart,381.36,Savannah GA,Debit Card,811,0,0,6,0,0,2026-03-03 06:48:00,249.965,1.5256535915028104,0,829.0,0,1,72,1,0,381.36,0,0,Low,0
T004524,C0061,2026-03-03,15:53,Amazon,493.22,Jonesboro GA,Debit Card,465,0,0,15,0,0,2026-03-03 15:53:00,249.965,1.9731562418738624,0,545.0,0,1,73,1,0,493.22,0,0,Low,0
T006062,C0061,2026-03-04,07:12,Amazon,474.15,Marietta GA,Debit Card,1415,0,0,7,0,0,2026-03-04 07:12:00,249.965,1.896865561178565,0,919.0,0,1,74,1,0,474.15,0,0,Low,0
T004970,C0061,2026-03-04,10:11,Walmart,114.24,Miami FL,Credit Card,1239,0,0,10,0,0,2026-03-04 10:11:00,249.965,0.45702398335767,0,179.0,0,1,75,1,0,114.24,0,0,Low,0
T007866,C0061,2026-03-07,08:27,CVS,497.17,Miami FL,Debit Card,1486,0,0,8,0,0,2026-03-07 08:27:00,249.965,1.9889584541835856,0,4216.0,0,1,76,1,0,497.17,0,0,Low,0
T005290,C0061,2026-03-08,06:18,Amazon,461.64,Savannah GA,Credit Card,1689,0,0,6,0,0,2026-03-08 06:18:00,249.965,1.8468185545976437,0,1311.0,0,1,77,1,0,461.64,0,0,Low,0
T005951,C0061,2026-03-08,17:35,Walmart,174.43,Miami FL,Credit Card,344,0,0,17,0,0,2026-03-08 17:35:00,249.965,0.6978176944772269,0,677.0,0,1,78,1,0,174.43,0,0,Low,0
T000639,C0061,2026-03-09,08:06,Home Depot,386.61,Atlanta GA,Credit Card,567,0,0,8,0,0,2026-03-09 08:06:00,249.965,1.546656531914468,0,871.0,0,1,79,1,0,386.61,0,0,Low,0
T008977,C0061,2026-03-09,11:36,Home Depot,353.84,Savannah GA,Debit Card,1965,0,0,11,0,0,2026-03-09 11:36:00,249.965,1.4155581781449402,0,210.0,0,1,80,1,0,353.84,0,0,Low,0
T009223,C0061,2026-03-12,12:56,Starbucks,230.0,Savannah GA,Debit Card,119,0,0,12,0,0,2026-03-12 12:56:00,249.965,0.9201288180345248,0,4400.0,0,1,81,1,0,230.0,0,0,Low,0
T006134,C0061,2026-03-13,21:08,Starbucks,196.74,Jonesboro GA,Debit Card,1952,0,0,21,0,0,2026-03-13 21:08:00,249.965,0.7870701898265757,0,1932.0,0,1,82,1,0,196.74,0,0,Low,0
T009015,C0061,2026-03-17,16:59,Target,191.95,Marietta GA,Credit Card,179,0,0,16,0,0,2026-03-17 16:59:00,249.965,0.7679075070509871,0,5511.0,0,1,83,1,0,191.95,0,0,Low,0
T005471,C0061,2026-03-17,21:29,Amazon,127.54,Savannah GA,Debit Card,479,0,0,21,0,0,2026-03-17 21:29:00,249.965,0.5102314324005361,0,270.0,0,1,84,1,0,127.54,0,0,Low,0
T007372,C0061,2026-03-18,19:45,Target,162.55,Savannah GA,Debit Card,1920,0,0,19,0,0,2026-03-18 19:45:00,249.965,0.6502910407457044,0,1336.0,0,1,85,1,0,162.55,0,0,Low,0
T000118,C0061,2026-03-18,22:47,Amazon,194.88,Savannah GA,Credit Card,1830,0,0,22,0,0,2026-03-18 22:47:00,249.965,0.7796291480807312,0,182.0,0,1,86,1,0,194.88,0,0,Low,0
T006426,C0061,2026-03-20,12:16,Target,376.95,Jonesboro GA,Credit Card,259,0,0,12,0,0,2026-03-20 12:16:00,249.965,1.508011121557018,0,2249.0,0,1,87,1,0,376.95,0,0,Low,0
T002493,C0061,2026-03-20,16:56,Starbucks,460.17,Miami FL,Credit Card,1506,0,0,16,0,0,2026-03-20 16:56:00,249.965,1.8409377312823796,0,280.0,0,1,88,1,0,460.17,0,0,Low,0
T009503,C0061,2026-03-20,23:32,Best Buy,477.55,Jonesboro GA,Debit Card,297,0,0,23,0,0,2026-03-20 23:32:00,249.965,1.9104674654451623,0,396.0,0,1,89,1,0,477.55,0,0,Low,0
T007193,C0061,2026-03-21,08:12,Best Buy,8.57,Miami FL,Debit Card,577,0,0,8,0,0,2026-03-21 08:12:00,249.965,0.03428479987198208,0,520.0,0,1,90,1,0,8.57,0,0,Low,0
T003784,C0061,2026-03-23,12:05,Publix,119.37,Marietta GA,Credit Card,1950,0,0,12,0,0,2026-03-23 12:05:00,249.965,0.4775468565599184,0,3113.0,0,1,91,1,0,119.37,0,0,Low,0
T002634,C0061,2026-03-23,12:40,Home Depot,122.43,Savannah GA,Debit Card,1432,0,0,12,0,0,2026-03-23 12:40:00,249.965,0.489788570399856,0,35.0,0,1,92,1,0,122.43,0,0,Low,0
T007904,C0061,2026-03-23,19:01,Walmart,41.05,Charlotte NC,Debit Card,1766,0,0,19,0,0,2026-03-23 19:01:00,249.965,0.16422299121877063,0,381.0,0,1,93,1,0,41.05,0,0,Low,0
T007075,C0061,2026-03-24,11:06,CVS,365.15,Charlotte NC,Debit Card,101,0,0,11,0,0,2026-03-24 11:06:00,249.965,1.4608045126317684,0,965.0,0,1,94,1,0,365.15,0,0,Low,0
T000501,C0061,2026-03-26,09:42,Starbucks,154.05,Marietta GA,Credit Card,1095,0,0,9,0,0,2026-03-26 09:42:00,249.965,0.6162862800792112,0,2796.0,0,1,95,1,0,154.05,0,0,Low,0
T000483,C0061,2026-03-26,23:11,Publix,423.48,Miami FL,Debit Card,631,0,0,23,0,0,2026-03-26 23:11:00,249.965,1.6941571820054808,0,809.0,0,1,96,1,0,423.48,0,0,Low,0
T005526,C0061,2026-03-28,09:19,Best Buy,144.25,Atlanta GA,Debit Card,924,0,0,9,0,0,2026-03-28 09:19:00,249.965,0.5770807913107835,0,2048.0,0,1,97,1,0,144.25,0,0,Low,0
T008675,C0061,2026-03-29,07:41,Target,412.97,Jonesboro GA,Debit Card,1412,0,0,7,0,0,2026-03-29 07:41:00,249.965,1.6521112955813815,0,1342.0,0,1,98,2,0,779.8900000000001,0,0,Low,0
T005102,C0061,2026-03-29,08:02,Home Depot,366.92,Miami FL,Credit Card,1218,0,0,8,0,0,2026-03-29 08:02:00,249.965,1.4678855039705558,0,21.0,1,0,98,2,0,779.8900000000001,0,25,Low,0
T003551,C0061,2026-03-30,08:51,Shell,249.93,Atlanta GA,Debit Card,1344,0,0,8,0,0,2026-03-30 08:51:00,249.965,0.9998599803972557,0,1489.0,0,1,99,1,0,249.93,0,0,Low,0
T003658,C0061,2026-03-30,10:07,Amazon,19.25,Savannah GA,Debit Card,1010,0,0,10,0,0,2026-03-30 10:07:00,249.965,0.07701078150941132,0,76.0,0,1,100,1,0,19.25,0,0,Low,0
T007128,C0061,2026-03-30,19:44,Best Buy,383.17,Miami FL,Debit Card,1183,0,0,19,0,0,2026-03-30 19:44:00,249.965,1.5328946052447343,0,577.0,0,1,101,1,0,383.17,0,0,Low,0
T006275,C0061,2026-03-31,09:58,Target,489.92,Marietta GA,Debit Card,688,0,0,9,0,0,2026-03-31 09:58:00,249.965,1.9599543936151063,0,854.0,0,1,102,1,0,489.92,0,0,Low,0
T004925,C0062,2026-01-01,10:41,CVS,49.78,Charlotte NC,Credit Card,1935,0,0,10,0,0,2026-01-01 10:41:00,247.5794791666667,0.20106674498046292,0,,0,1,1,1,0,49.78,0,0,Low,0
T003117,C0062,2026-01-01,15:15,Starbucks,425.54,Charlotte NC,Debit Card,1658,0,0,15,0,0,2026-01-01 15:15:00,247.5794791666667,1.718801580132306,0,274.0,0,1,2,1,0,425.54,0,0,Low,0
T003689,C0062,2026-01-01,16:04,Publix,365.31,Savannah GA,Debit Card,1141,0,0,16,0,0,2026-01-01 16:04:00,247.5794791666667,1.475526167312433,0,49.0,0,1,3,1,0,365.31,0,0,Low,0
T000032,C0062,2026-01-01,18:16,Amazon,86.5,Savannah GA,Credit Card,1927,0,0,18,0,0,2026-01-01 18:16:00,247.5794791666667,0.3493827529290888,0,132.0,0,1,4,1,0,86.5,0,0,Low,0
T004608,C0062,2026-01-04,14:29,Shell,156.94,Marietta GA,Debit Card,1357,0,0,14,0,0,2026-01-04 14:29:00,247.5794791666667,0.6338974479155052,0,4093.0,0,1,5,1,0,156.94,0,0,Low,0
T001558,C0062,2026-01-04,15:17,PetSmart,345.17,Miami FL,Debit Card,1069,0,0,15,0,0,2026-01-04 15:17:00,247.5794791666667,1.3941785529310242,0,48.0,0,1,6,1,0,345.17,0,0,Low,0
T009362,C0062,2026-01-04,16:24,Home Depot,263.26,Charlotte NC,Debit Card,543,0,0,16,0,0,2026-01-04 16:24:00,247.5794791666667,1.0633353009955135,0,67.0,0,1,7,1,0,263.26,0,0,Low,0
T002315,C0062,2026-01-05,16:09,Starbucks,432.06,Savannah GA,Credit Card,1296,0,0,16,0,0,2026-01-05 16:09:00,247.5794791666667,1.7451365575785216,0,1425.0,0,1,8,1,0,432.06,0,0,Low,0
T006070,C0062,2026-01-09,09:47,Target,209.96,Savannah GA,Credit Card,617,0,0,9,0,0,2026-01-09 09:47:00,247.5794791666667,0.8480508994796704,0,5378.0,0,1,9,1,0,209.96,0,0,Low,0
T009232,C0062,2026-01-09,15:07,Walmart,393.49,Jonesboro GA,Credit Card,774,0,0,15,0,0,2026-01-09 15:07:00,247.5794791666667,1.5893482017348806,0,320.0,0,1,10,1,0,393.49,0,0,Low,0
T001691,C0062,2026-01-09,16:14,Starbucks,12.05,Savannah GA,Debit Card,663,0,0,16,0,0,2026-01-09 16:14:00,247.5794791666667,0.04867123899185573,0,67.0,0,1,11,1,0,12.05,0,0,Low,0
T000445,C0062,2026-01-10,07:18,CVS,85.51,Charlotte NC,Credit Card,71,0,0,7,0,0,2026-01-10 07:18:00,247.5794791666667,0.34538403702851317,0,904.0,0,1,12,1,0,85.51,0,0,Low,0
T006577,C0062,2026-01-11,10:03,Walmart,238.39,Marietta GA,Debit Card,784,0,0,10,0,0,2026-01-11 10:03:00,247.5794791666667,0.9628827106446877,0,1605.0,0,1,13,1,0,238.39,0,0,Low,0
T006833,C0062,2026-01-11,13:46,Publix,298.17,Miami FL,Debit Card,1137,0,0,13,0,0,2026-01-11 13:46:00,247.5794791666667,1.2043405253279356,0,223.0,0,1,14,1,0,298.17,0,0,Low,0
T004174,C0062,2026-01-12,10:57,PetSmart,497.03,Savannah GA,Credit Card,1289,0,0,10,0,0,2026-01-12 10:57:00,247.5794791666667,2.0075573374375146,0,1271.0,0,1,15,1,0,497.03,0,0,Low,0
T007055,C0062,2026-01-12,20:58,Target,437.53,Atlanta GA,Debit Card,2000,0,0,20,0,0,2026-01-12 20:58:00,247.5794791666667,1.7672304727059447,0,601.0,0,1,16,1,0,437.53,0,0,Low,0
T006155,C0062,2026-01-12,21:49,Shell,408.16,Charlotte NC,Debit Card,1017,0,0,21,0,0,2026-01-12 21:49:00,247.5794791666667,1.648601900988866,0,51.0,0,1,17,1,0,408.16,0,0,Low,0
T005682,C0062,2026-01-13,07:44,PetSmart,439.66,Charlotte NC,Debit Card,1858,0,0,7,0,0,2026-01-13 07:44:00,247.5794791666667,1.7758337705526381,0,595.0,0,1,18,1,0,439.66,0,0,Low,0
T008428,C0062,2026-01-13,10:47,Best Buy,89.48,Marietta GA,Debit Card,253,0,0,10,0,0,2026-01-13 10:47:00,247.5794791666667,0.36141929170051873,0,183.0,0,1,19,1,0,89.48,0,0,Low,0
T000757,C0062,2026-01-13,22:43,Home Depot,75.93,Jonesboro GA,Debit Card,301,0,0,22,0,0,2026-01-13 22:43:00,247.5794791666667,0.30668939225324526,0,716.0,0,1,20,1,0,75.93,0,0,Low,0
T006153,C0062,2026-01-14,12:36,PetSmart,182.32,Atlanta GA,Debit Card,1369,0,0,12,0,0,2026-01-14 12:36:00,247.5794791666667,0.7364099828211731,0,833.0,0,1,21,1,0,182.32,0,0,Low,0
T007167,C0062,2026-01-14,15:56,PetSmart,311.52,Miami FL,Debit Card,1116,0,0,15,0,0,2026-01-14 15:56:00,247.5794791666667,1.258262603381153,0,200.0,0,1,22,1,0,311.52,0,0,Low,0
T006524,C0062,2026-01-16,18:10,Home Depot,445.18,Atlanta GA,Debit Card,163,0,0,18,0,0,2026-01-16 18:10:00,247.5794791666667,1.7981296410285752,0,3014.0,0,1,23,1,0,445.18,0,0,Low,0
T005772,C0062,2026-01-17,08:38,PetSmart,216.8,Atlanta GA,Debit Card,1517,0,0,8,0,0,2026-01-17 08:38:00,247.5794791666667,0.8756783911563752,0,868.0,0,1,24,1,0,216.8,0,0,Low,0
